,Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
,Sodapop,1185732,09-09-2021,Southeast,North Carolina,Charlotte,Dasani Water,$0.40 ,"5,500","$2,200 ","$1,100 ",50%
,Sodapop,1185732,11-10-2021,Southeast,North Carolina,Charlotte,Coca-Cola,$0.40 ,"7,250","$2,900 ","$1,160 ",40%
,Sodapop,1185732,11-10-2021,Southeast,North Carolina,Charlotte,Diet Coke,$0.30 ,"5,500","$1,650 ",$578 ,35%
,Sodapop,1185732,11-10-2021,Southeast,North Carolina,Charlotte,Sprite,$0.30 ,"4,250","$1,275 ",$510 ,40%
,Sodapop,1185732,11-10-2021,Southeast,North Carolina,Charlotte,Fanta,$0.30 ,"4,000","$1,200 ",$480 ,40%
,Sodapop,1185732,11-10-2021,Southeast,North Carolina,Charlotte,Powerade,$0.40 ,"4,000","$1,600 ",$560 ,35%
,Sodapop,1185732,11-10-2021,Southeast,North Carolina,Charlotte,Dasani Water,$0.40 ,"5,250","$2,100 ","$1,050 ",50%
,Sodapop,1185732,10-11-2021,Southeast,North Carolina,Charlotte,Coca-Cola,$0.35 ,"6,750","$2,363 ",$945 ,40%
,Sodapop,1185732,10-11-2021,Southeast,North Carolina,Charlotte,Diet Coke,$0.25 ,"5,000","$1,250 ",$438 ,35%
,Sodapop,1185732,10-11-2021,Southeast,North Carolina,Charlotte,Sprite,$0.35 ,"4,450","$1,558 ",$623 ,40%
,Sodapop,1185732,10-11-2021,Southeast,North Carolina,Charlotte,Fanta,$0.65 ,"5,000","$3,250 ","$1,300 ",40%
,Sodapop,1185732,10-11-2021,Southeast,North Carolina,Charlotte,Powerade,$0.80 ,"4,750","$3,800 ","$1,330 ",35%
,Sodapop,1185732,10-11-2021,Southeast,North Carolina,Charlotte,Dasani Water,$0.80 ,"5,750","$4,600 ","$2,300 ",50%
,Sodapop,1185732,09-12-2021,Southeast,North Carolina,Charlotte,Coca-Cola,$0.75 ,"8,250","$6,188 ","$2,475 ",40%
,Sodapop,1185732,09-12-2021,Southeast,North Carolina,Charlotte,Diet Coke,$0.65 ,"6,250","$4,063 ","$1,422 ",35%
,Sodapop,1185732,09-12-2021,Southeast,North Carolina,Charlotte,Sprite,$0.65 ,"5,750","$3,738 ","$1,495 ",40%
,Sodapop,1185732,09-12-2021,Southeast,North Carolina,Charlotte,Fanta,$0.65 ,"5,250","$3,413 ","$1,365 ",40%
,Sodapop,1185732,09-12-2021,Southeast,North Carolina,Charlotte,Powerade,$0.75 ,"5,250","$3,938 ","$1,378 ",35%
,Sodapop,1185732,09-12-2021,Southeast,North Carolina,Charlotte,Dasani Water,$0.80 ,"6,250","$5,000 ","$2,500 ",50%
x,Sodapop,1185732,22-01-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.40 ,"5,000","$2,000 ",$800 ,40%
,Sodapop,1185732,22-01-2021,Midwest,Ohio,Columbus,Diet Coke,$0.40 ,"3,000","$1,200 ",$420 ,35%
,Sodapop,1185732,22-01-2021,Midwest,Ohio,Columbus,Sprite,$0.30 ,"3,000",$900 ,$360 ,40%
,Sodapop,1185732,22-01-2021,Midwest,Ohio,Columbus,Fanta,$0.35 ,"1,500",$525 ,$210 ,40%
,Sodapop,1185732,22-01-2021,Midwest,Ohio,Columbus,Powerade,$0.50 ,"2,000","$1,000 ",$350 ,35%
,Sodapop,1185732,22-01-2021,Midwest,Ohio,Columbus,Dasani Water,$0.40 ,"3,000","$1,200 ",$480 ,40%
,Sodapop,1185732,22-02-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.40 ,"5,500","$2,200 ",$880 ,40%
,Sodapop,1185732,22-02-2021,Midwest,Ohio,Columbus,Diet Coke,$0.40 ,"2,000",$800 ,$280 ,35%
,Sodapop,1185732,22-02-2021,Midwest,Ohio,Columbus,Sprite,$0.30 ,"2,500",$750 ,$300 ,40%
,Sodapop,1185732,22-02-2021,Midwest,Ohio,Columbus,Fanta,$0.35 ,"1,250",$438 ,$175 ,40%
,Sodapop,1185732,22-02-2021,Midwest,Ohio,Columbus,Powerade,$0.50 ,"2,000","$1,000 ",$350 ,35%
,Sodapop,1185732,22-02-2021,Midwest,Ohio,Columbus,Dasani Water,$0.40 ,"3,000","$1,200 ",$480 ,40%
,Sodapop,1185732,21-03-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.45 ,"5,200","$2,340 ",$936 ,40%
,Sodapop,1185732,21-03-2021,Midwest,Ohio,Columbus,Diet Coke,$0.45 ,"2,250","$1,013 ",$354 ,35%
,Sodapop,1185732,21-03-2021,Midwest,Ohio,Columbus,Sprite,$0.35 ,"2,500",$875 ,$350 ,40%
,Sodapop,1185732,21-03-2021,Midwest,Ohio,Columbus,Fanta,$0.40 ,"1,000",$400 ,$160 ,40%
,Sodapop,1185732,21-03-2021,Midwest,Ohio,Columbus,Powerade,$0.55 ,"1,500",$825 ,$289 ,35%
,Sodapop,1185732,21-03-2021,Midwest,Ohio,Columbus,Dasani Water,$0.45 ,"2,500","$1,125 ",$450 ,40%
,Sodapop,1185732,22-04-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.45 ,"4,750","$2,138 ",$855 ,40%
,Sodapop,1185732,22-04-2021,Midwest,Ohio,Columbus,Diet Coke,$0.45 ,"1,750",$788 ,$276 ,35%
,Sodapop,1185732,22-04-2021,Midwest,Ohio,Columbus,Sprite,$0.40 ,"1,750",$700 ,$280 ,40%
,Sodapop,1185732,22-04-2021,Midwest,Ohio,Columbus,Fanta,$0.45 ,"1,000",$450 ,$180 ,40%
,Sodapop,1185732,22-04-2021,Midwest,Ohio,Columbus,Powerade,$0.50 ,"1,250",$625 ,$219 ,35%
,Sodapop,1185732,22-04-2021,Midwest,Ohio,Columbus,Dasani Water,$0.40 ,"2,500","$1,000 ",$400 ,40%
,Sodapop,1185732,23-05-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.50 ,"5,200","$2,600 ","$1,040 ",40%
,Sodapop,1185732,23-05-2021,Midwest,Ohio,Columbus,Diet Coke,$0.45 ,"2,250","$1,013 ",$354 ,35%
,Sodapop,1185732,23-05-2021,Midwest,Ohio,Columbus,Sprite,$0.40 ,"2,000",$800 ,$320 ,40%
,Sodapop,1185732,23-05-2021,Midwest,Ohio,Columbus,Fanta,$0.40 ,"1,250",$500 ,$200 ,40%
,Sodapop,1185732,23-05-2021,Midwest,Ohio,Columbus,Powerade,$0.50 ,"1,500",$750 ,$263 ,35%
,Sodapop,1185732,23-05-2021,Midwest,Ohio,Columbus,Dasani Water,$0.55 ,"2,750","$1,513 ",$605 ,40%
,Sodapop,1185732,22-06-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.40 ,"5,250","$2,100 ",$840 ,40%
,Sodapop,1185732,22-06-2021,Midwest,Ohio,Columbus,Diet Coke,$0.35 ,"2,750",$963 ,$337 ,35%
,Sodapop,1185732,22-06-2021,Midwest,Ohio,Columbus,Sprite,$0.30 ,"2,250",$675 ,$270 ,40%
,Sodapop,1185732,22-06-2021,Midwest,Ohio,Columbus,Fanta,$0.30 ,"2,000",$600 ,$240 ,40%
,Sodapop,1185732,22-06-2021,Midwest,Ohio,Columbus,Powerade,$0.50 ,"2,000","$1,000 ",$350 ,35%
,Sodapop,1185732,22-06-2021,Midwest,Ohio,Columbus,Dasani Water,$0.55 ,"3,750","$2,063 ",$825 ,40%
,Sodapop,1185732,21-07-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.50 ,"6,000","$3,000 ","$1,200 ",40%
,Sodapop,1185732,21-07-2021,Midwest,Ohio,Columbus,Diet Coke,$0.45 ,"3,500","$1,575 ",$551 ,35%
,Sodapop,1185732,21-07-2021,Midwest,Ohio,Columbus,Sprite,$0.40 ,"2,750","$1,100 ",$440 ,40%
,Sodapop,1185732,21-07-2021,Midwest,Ohio,Columbus,Fanta,$0.40 ,"2,250",$900 ,$360 ,40%
,Sodapop,1185732,21-07-2021,Midwest,Ohio,Columbus,Powerade,$0.50 ,"2,500","$1,250 ",$438 ,35%
,Sodapop,1185732,21-07-2021,Midwest,Ohio,Columbus,Dasani Water,$0.55 ,"4,250","$2,338 ",$935 ,40%
,Sodapop,1185732,22-08-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.50 ,"5,750","$2,875 ","$1,150 ",40%
,Sodapop,1185732,22-08-2021,Midwest,Ohio,Columbus,Diet Coke,$0.45 ,"3,500","$1,575 ",$551 ,35%
,Sodapop,1185732,22-08-2021,Midwest,Ohio,Columbus,Sprite,$0.40 ,"2,750","$1,100 ",$440 ,40%
,Sodapop,1185732,22-08-2021,Midwest,Ohio,Columbus,Fanta,$0.40 ,"2,500","$1,000 ",$400 ,40%
,Sodapop,1185732,22-08-2021,Midwest,Ohio,Columbus,Powerade,$0.50 ,"2,250","$1,125 ",$394 ,35%
,Sodapop,1185732,22-08-2021,Midwest,Ohio,Columbus,Dasani Water,$0.55 ,"4,000","$2,200 ",$880 ,40%
,Sodapop,1185732,23-09-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
,Sodapop,1185732,23-09-2021,Midwest,Ohio,Columbus,Diet Coke,$0.45 ,"3,250","$1,463 ",$512 ,35%
,Sodapop,1185732,23-09-2021,Midwest,Ohio,Columbus,Sprite,$0.35 ,"2,250",$788 ,$315 ,40%
,Sodapop,1185732,23-09-2021,Midwest,Ohio,Columbus,Fanta,$0.35 ,"2,000",$700 ,$280 ,40%
,Sodapop,1185732,23-09-2021,Midwest,Ohio,Columbus,Powerade,$0.45 ,"2,000",$900 ,$315 ,35%
,Sodapop,1185732,23-09-2021,Midwest,Ohio,Columbus,Dasani Water,$0.50 ,"2,750","$1,375 ",$550 ,40%
,Sodapop,1185732,22-10-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.55 ,"4,500","$2,475 ",$990 ,40%
,Sodapop,1185732,22-10-2021,Midwest,Ohio,Columbus,Diet Coke,$0.45 ,"2,750","$1,238 ",$433 ,35%
,Sodapop,1185732,22-10-2021,Midwest,Ohio,Columbus,Sprite,$0.45 ,"1,750",$788 ,$315 ,40%
,Sodapop,1185732,22-10-2021,Midwest,Ohio,Columbus,Fanta,$0.45 ,"1,500",$675 ,$270 ,40%
,Sodapop,1185732,22-10-2021,Midwest,Ohio,Columbus,Powerade,$0.55 ,"1,500",$825 ,$289 ,35%
,Sodapop,1185732,22-10-2021,Midwest,Ohio,Columbus,Dasani Water,$0.55 ,"2,750","$1,513 ",$605 ,40%
,Sodapop,1185732,22-11-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.50 ,"4,250","$2,125 ",$850 ,40%
,Sodapop,1185732,22-11-2021,Midwest,Ohio,Columbus,Diet Coke,$0.40 ,"2,750","$1,100 ",$385 ,35%
,Sodapop,1185732,22-11-2021,Midwest,Ohio,Columbus,Sprite,$0.45 ,"2,200",$990 ,$396 ,40%
,Sodapop,1185732,22-11-2021,Midwest,Ohio,Columbus,Fanta,$0.55 ,"2,000","$1,100 ",$440 ,40%
,Sodapop,1185732,22-11-2021,Midwest,Ohio,Columbus,Powerade,$0.65 ,"1,750","$1,138 ",$398 ,35%
,Sodapop,1185732,22-11-2021,Midwest,Ohio,Columbus,Dasani Water,$0.70 ,"2,750","$1,925 ",$770 ,40%
,Sodapop,1185732,21-12-2021,Midwest,Ohio,Columbus,Coca-Cola,$0.65 ,"5,250","$3,413 ","$1,365 ",40%
,Sodapop,1185732,21-12-2021,Midwest,Ohio,Columbus,Diet Coke,$0.55 ,"3,250","$1,788 ",$626 ,35%
,Sodapop,1185732,21-12-2021,Midwest,Ohio,Columbus,Sprite,$0.55 ,"2,750","$1,513 ",$605 ,40%
,Sodapop,1185732,21-12-2021,Midwest,Ohio,Columbus,Fanta,$0.50 ,"2,250","$1,125 ",$450 ,40%
,Sodapop,1185732,21-12-2021,Midwest,Ohio,Columbus,Powerade,$0.60 ,"2,250","$1,350 ",$473 ,35%
,Sodapop,1185732,21-12-2021,Midwest,Ohio,Columbus,Dasani Water,$0.65 ,"3,250","$2,113 ",$845 ,40%
x,Sodapop,1185732,20-01-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.30 ,"7,250","$2,175 ",$870 ,40%
,Sodapop,1185732,20-01-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.30 ,"5,250","$1,575 ",$551 ,35%
,Sodapop,1185732,20-01-2021,Southeast,Kentucky,Louisville,Sprite,$0.20 ,"5,250","$1,050 ",$420 ,40%
,Sodapop,1185732,20-01-2021,Southeast,Kentucky,Louisville,Fanta,$0.25 ,"3,750",$938 ,$375 ,40%
,Sodapop,1185732,20-01-2021,Southeast,Kentucky,Louisville,Powerade,$0.40 ,"4,250","$1,700 ",$595 ,35%
,Sodapop,1185732,20-01-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.30 ,"5,250","$1,575 ",$788 ,50%
,Sodapop,1185732,18-02-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.30 ,"7,750","$2,325 ",$930 ,40%
,Sodapop,1185732,18-02-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.30 ,"4,250","$1,275 ",$446 ,35%
,Sodapop,1185732,18-02-2021,Southeast,Kentucky,Louisville,Sprite,$0.20 ,"4,750",$950 ,$380 ,40%
,Sodapop,1185732,18-02-2021,Southeast,Kentucky,Louisville,Fanta,$0.25 ,"3,250",$813 ,$325 ,40%
,Sodapop,1185732,18-02-2021,Southeast,Kentucky,Louisville,Powerade,$0.40 ,"4,000","$1,600 ",$560 ,35%
,Sodapop,1185732,18-02-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.25 ,"5,000","$1,250 ",$625 ,50%
,Sodapop,1185732,16-03-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.25 ,"7,200","$1,800 ",$720 ,40%
,Sodapop,1185732,16-03-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.25 ,"4,000","$1,000 ",$350 ,35%
,Sodapop,1185732,16-03-2021,Southeast,Kentucky,Louisville,Sprite,$0.15 ,"4,250",$638 ,$255 ,40%
,Sodapop,1185732,16-03-2021,Southeast,Kentucky,Louisville,Fanta,$0.20 ,"2,750",$550 ,$220 ,40%
,Sodapop,1185732,16-03-2021,Southeast,Kentucky,Louisville,Powerade,$0.35 ,"3,250","$1,138 ",$398 ,35%
,Sodapop,1185732,16-03-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.25 ,"4,250","$1,063 ",$531 ,50%
,Sodapop,1185732,17-04-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.25 ,"6,750","$1,688 ",$675 ,40%
,Sodapop,1185732,17-04-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.25 ,"3,750",$938 ,$328 ,35%
,Sodapop,1185732,17-04-2021,Southeast,Kentucky,Louisville,Sprite,$0.15 ,"3,750",$563 ,$225 ,40%
,Sodapop,1185732,17-04-2021,Southeast,Kentucky,Louisville,Fanta,$0.20 ,"3,000",$600 ,$240 ,40%
,Sodapop,1185732,17-04-2021,Southeast,Kentucky,Louisville,Powerade,$0.40 ,"3,250","$1,300 ",$455 ,35%
,Sodapop,1185732,17-04-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.30 ,"4,750","$1,425 ",$713 ,50%
,Sodapop,1185732,16-05-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.40 ,"7,450","$2,980 ","$1,192 ",40%
,Sodapop,1185732,16-05-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.40 ,"4,500","$1,800 ",$630 ,35%
,Sodapop,1185732,16-05-2021,Southeast,Kentucky,Louisville,Sprite,$0.35 ,"4,250","$1,488 ",$595 ,40%
,Sodapop,1185732,16-05-2021,Southeast,Kentucky,Louisville,Fanta,$0.35 ,"3,750","$1,313 ",$525 ,40%
,Sodapop,1185732,16-05-2021,Southeast,Kentucky,Louisville,Powerade,$0.45 ,"4,000","$1,800 ",$630 ,35%
,Sodapop,1185732,16-05-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.50 ,"5,000","$2,500 ","$1,250 ",50%
,Sodapop,1185732,18-06-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.45 ,"7,500","$3,375 ","$1,350 ",40%
,Sodapop,1185732,18-06-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.40 ,"5,000","$2,000 ",$700 ,35%
,Sodapop,1185732,18-06-2021,Southeast,Kentucky,Louisville,Sprite,$0.45 ,"4,750","$2,138 ",$855 ,40%
,Sodapop,1185732,18-06-2021,Southeast,Kentucky,Louisville,Fanta,$0.45 ,"4,500","$2,025 ",$810 ,40%
,Sodapop,1185732,18-06-2021,Southeast,Kentucky,Louisville,Powerade,$0.60 ,"4,500","$2,700 ",$945 ,35%
,Sodapop,1185732,18-06-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.65 ,"6,250","$4,063 ","$2,031 ",50%
,Sodapop,1185732,16-07-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.60 ,"8,500","$5,100 ","$2,040 ",40%
,Sodapop,1185732,16-07-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.55 ,"6,000","$3,300 ","$1,155 ",35%
,Sodapop,1185732,16-07-2021,Southeast,Kentucky,Louisville,Sprite,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
,Sodapop,1185732,16-07-2021,Southeast,Kentucky,Louisville,Fanta,$0.50 ,"4,750","$2,375 ",$950 ,40%
,Sodapop,1185732,16-07-2021,Southeast,Kentucky,Louisville,Powerade,$0.60 ,"5,000","$3,000 ","$1,050 ",35%
,Sodapop,1185732,16-07-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.65 ,"6,750","$4,388 ","$2,194 ",50%
,Sodapop,1185732,17-08-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.60 ,"8,250","$4,950 ","$1,980 ",40%
,Sodapop,1185732,17-08-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.55 ,"6,000","$3,300 ","$1,155 ",35%
,Sodapop,1185732,17-08-2021,Southeast,Kentucky,Louisville,Sprite,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
,Sodapop,1185732,17-08-2021,Southeast,Kentucky,Louisville,Fanta,$0.40 ,"4,750","$1,900 ",$760 ,40%
,Sodapop,1185732,17-08-2021,Southeast,Kentucky,Louisville,Powerade,$0.50 ,"4,500","$2,250 ",$788 ,35%
,Sodapop,1185732,17-08-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.55 ,"6,250","$3,438 ","$1,719 ",50%
,Sodapop,1185732,16-09-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.50 ,"7,250","$3,625 ","$1,450 ",40%
,Sodapop,1185732,16-09-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.45 ,"5,250","$2,363 ",$827 ,35%
,Sodapop,1185732,16-09-2021,Southeast,Kentucky,Louisville,Sprite,$0.20 ,"4,250",$850 ,$340 ,40%
,Sodapop,1185732,16-09-2021,Southeast,Kentucky,Louisville,Fanta,$0.20 ,"4,000",$800 ,$320 ,40%
,Sodapop,1185732,16-09-2021,Southeast,Kentucky,Louisville,Powerade,$0.30 ,"4,000","$1,200 ",$420 ,35%
,Sodapop,1185732,16-09-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.35 ,"5,000","$1,750 ",$875 ,50%
,Sodapop,1185732,18-10-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.35 ,"6,750","$2,363 ",$945 ,40%
,Sodapop,1185732,18-10-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.25 ,"5,000","$1,250 ",$438 ,35%
,Sodapop,1185732,18-10-2021,Southeast,Kentucky,Louisville,Sprite,$0.25 ,"3,750",$938 ,$375 ,40%
,Sodapop,1185732,18-10-2021,Southeast,Kentucky,Louisville,Fanta,$0.25 ,"3,500",$875 ,$350 ,40%
,Sodapop,1185732,18-10-2021,Southeast,Kentucky,Louisville,Powerade,$0.35 ,"3,500","$1,225 ",$429 ,35%
,Sodapop,1185732,18-10-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.35 ,"4,750","$1,663 ",$831 ,50%
,Sodapop,1185732,17-11-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.30 ,"6,250","$1,875 ",$750 ,40%
,Sodapop,1185732,17-11-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.20 ,"4,500",$900 ,$315 ,35%
,Sodapop,1185732,17-11-2021,Southeast,Kentucky,Louisville,Sprite,$0.30 ,"3,950","$1,185 ",$474 ,40%
,Sodapop,1185732,17-11-2021,Southeast,Kentucky,Louisville,Fanta,$0.60 ,"4,500","$2,700 ","$1,080 ",40%
,Sodapop,1185732,17-11-2021,Southeast,Kentucky,Louisville,Powerade,$0.75 ,"4,250","$3,188 ","$1,116 ",35%
,Sodapop,1185732,17-11-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.75 ,"5,250","$3,938 ","$1,969 ",50%
,Sodapop,1185732,16-12-2021,Southeast,Kentucky,Louisville,Coca-Cola,$0.70 ,"7,750","$5,425 ","$2,170 ",40%
,Sodapop,1185732,16-12-2021,Southeast,Kentucky,Louisville,Diet Coke,$0.60 ,"5,750","$3,450 ","$1,208 ",35%
,Sodapop,1185732,16-12-2021,Southeast,Kentucky,Louisville,Sprite,$0.60 ,"5,250","$3,150 ","$1,260 ",40%
,Sodapop,1185732,16-12-2021,Southeast,Kentucky,Louisville,Fanta,$0.60 ,"4,750","$2,850 ","$1,140 ",40%
,Sodapop,1185732,16-12-2021,Southeast,Kentucky,Louisville,Powerade,$0.70 ,"4,750","$3,325 ","$1,164 ",35%
,Sodapop,1185732,16-12-2021,Southeast,Kentucky,Louisville,Dasani Water,$0.75 ,"5,750","$4,313 ","$2,156 ",50%
x,BevCo,1197831,23-01-2021,South,Mississippi,Jackson,Coca-Cola,$0.25 ,"6,500","$1,625 ",$650 ,40%
,BevCo,1197831,23-01-2021,South,Mississippi,Jackson,Diet Coke,$0.25 ,"4,500","$1,125 ",$394 ,35%
,BevCo,1197831,23-01-2021,South,Mississippi,Jackson,Sprite,$0.15 ,"4,500",$675 ,$270 ,40%
,BevCo,1197831,23-01-2021,South,Mississippi,Jackson,Fanta,$0.20 ,"3,000",$600 ,$240 ,40%
,BevCo,1197831,23-01-2021,South,Mississippi,Jackson,Powerade,$0.35 ,"3,500","$1,225 ",$429 ,35%
,BevCo,1197831,23-01-2021,South,Mississippi,Jackson,Dasani Water,$0.25 ,"4,500","$1,125 ",$450 ,40%
,BevCo,1197831,21-02-2021,South,Mississippi,Jackson,Coca-Cola,$0.25 ,"7,000","$1,750 ",$700 ,40%
,BevCo,1197831,21-02-2021,South,Mississippi,Jackson,Diet Coke,$0.25 ,"3,500",$875 ,$306 ,35%
,BevCo,1197831,21-02-2021,South,Mississippi,Jackson,Sprite,$0.15 ,"4,000",$600 ,$240 ,40%
,BevCo,1197831,21-02-2021,South,Mississippi,Jackson,Fanta,$0.20 ,"2,500",$500 ,$200 ,40%
,BevCo,1197831,21-02-2021,South,Mississippi,Jackson,Powerade,$0.35 ,"3,250","$1,138 ",$398 ,35%
,BevCo,1197831,21-02-2021,South,Mississippi,Jackson,Dasani Water,$0.20 ,"4,250",$850 ,$340 ,40%
,BevCo,1197831,19-03-2021,South,Mississippi,Jackson,Coca-Cola,$0.20 ,"6,450","$1,290 ",$516 ,40%
,BevCo,1197831,19-03-2021,South,Mississippi,Jackson,Diet Coke,$0.20 ,"3,250",$650 ,$228 ,35%
,BevCo,1197831,19-03-2021,South,Mississippi,Jackson,Sprite,$0.10 ,"3,500",$350 ,$140 ,40%
,BevCo,1197831,19-03-2021,South,Mississippi,Jackson,Fanta,$0.20 ,"2,000",$400 ,$160 ,40%
,BevCo,1197831,19-03-2021,South,Mississippi,Jackson,Powerade,$0.35 ,"2,500",$875 ,$306 ,35%
,BevCo,1197831,19-03-2021,South,Mississippi,Jackson,Dasani Water,$0.25 ,"3,500",$875 ,$350 ,40%
,BevCo,1197831,20-04-2021,South,Mississippi,Jackson,Coca-Cola,$0.25 ,"6,000","$1,500 ",$600 ,40%
,BevCo,1197831,20-04-2021,South,Mississippi,Jackson,Diet Coke,$0.25 ,"3,000",$750 ,$263 ,35%
,BevCo,1197831,20-04-2021,South,Mississippi,Jackson,Sprite,$0.15 ,"3,000",$450 ,$180 ,40%
,BevCo,1197831,20-04-2021,South,Mississippi,Jackson,Fanta,$0.20 ,"2,250",$450 ,$180 ,40%
,BevCo,1197831,20-04-2021,South,Mississippi,Jackson,Powerade,$0.40 ,"2,500","$1,000 ",$350 ,35%
,BevCo,1197831,20-04-2021,South,Mississippi,Jackson,Dasani Water,$0.30 ,"4,000","$1,200 ",$480 ,40%
,BevCo,1197831,19-05-2021,South,Mississippi,Jackson,Coca-Cola,$0.40 ,"6,700","$2,680 ","$1,072 ",40%
,BevCo,1197831,19-05-2021,South,Mississippi,Jackson,Diet Coke,$0.40 ,"3,750","$1,500 ",$525 ,35%
,BevCo,1197831,19-05-2021,South,Mississippi,Jackson,Sprite,$0.35 ,"3,500","$1,225 ",$490 ,40%
,BevCo,1197831,19-05-2021,South,Mississippi,Jackson,Fanta,$0.35 ,"3,000","$1,050 ",$420 ,40%
,BevCo,1197831,19-05-2021,South,Mississippi,Jackson,Powerade,$0.45 ,"3,250","$1,463 ",$512 ,35%
,BevCo,1197831,19-05-2021,South,Mississippi,Jackson,Dasani Water,$0.45 ,"4,250","$1,913 ",$765 ,40%
,BevCo,1197831,21-06-2021,South,Mississippi,Jackson,Coca-Cola,$0.40 ,"6,750","$2,700 ","$1,080 ",40%
,BevCo,1197831,21-06-2021,South,Mississippi,Jackson,Diet Coke,$0.35 ,"4,250","$1,488 ",$521 ,35%
,BevCo,1197831,21-06-2021,South,Mississippi,Jackson,Sprite,$0.40 ,"4,000","$1,600 ",$640 ,40%
,BevCo,1197831,21-06-2021,South,Mississippi,Jackson,Fanta,$0.40 ,"3,750","$1,500 ",$600 ,40%
,BevCo,1197831,21-06-2021,South,Mississippi,Jackson,Powerade,$0.55 ,"3,750","$2,063 ",$722 ,35%
,BevCo,1197831,21-06-2021,South,Mississippi,Jackson,Dasani Water,$0.60 ,"5,500","$3,300 ","$1,320 ",40%
,BevCo,1197831,19-07-2021,South,Mississippi,Jackson,Coca-Cola,$0.55 ,"7,750","$4,263 ","$1,705 ",40%
,BevCo,1197831,19-07-2021,South,Mississippi,Jackson,Diet Coke,$0.50 ,"5,250","$2,625 ",$919 ,35%
,BevCo,1197831,19-07-2021,South,Mississippi,Jackson,Sprite,$0.45 ,"4,500","$2,025 ",$810 ,40%
,BevCo,1197831,19-07-2021,South,Mississippi,Jackson,Fanta,$0.45 ,"4,000","$1,800 ",$720 ,40%
,BevCo,1197831,19-07-2021,South,Mississippi,Jackson,Powerade,$0.60 ,"4,250","$2,550 ",$893 ,35%
,BevCo,1197831,19-07-2021,South,Mississippi,Jackson,Dasani Water,$0.65 ,"6,000","$3,900 ","$1,560 ",40%
,BevCo,1197831,20-08-2021,South,Mississippi,Jackson,Coca-Cola,$0.60 ,"7,500","$4,500 ","$1,800 ",40%
,BevCo,1197831,20-08-2021,South,Mississippi,Jackson,Diet Coke,$0.55 ,"5,250","$2,888 ","$1,011 ",35%
,BevCo,1197831,20-08-2021,South,Mississippi,Jackson,Sprite,$0.50 ,"4,500","$2,250 ",$900 ,40%
,BevCo,1197831,20-08-2021,South,Mississippi,Jackson,Fanta,$0.40 ,"4,000","$1,600 ",$640 ,40%
,BevCo,1197831,20-08-2021,South,Mississippi,Jackson,Powerade,$0.50 ,"3,750","$1,875 ",$656 ,35%
,BevCo,1197831,20-08-2021,South,Mississippi,Jackson,Dasani Water,$0.55 ,"5,500","$3,025 ","$1,210 ",40%
